,docno,qid,rank,score,new_score
4198,103_hr840,q7,16386.0,4,
4199,103_hr3332,q7,16395.0,4,
4200,103_hr1616,q7,16398.0,4,
4201,103_hr3990,q7,16402.0,4,
4202,103_hr5232,q7,16403.0,4,
4203,103_hr1957,q7,16404.0,4,
4204,103_hr4491,q7,16424.0,4,
4205,103_hr3362,q7,16433.0,4,
4206,103_hr3221,q7,16435.0,4,
4207,103_s585,q7,16440.0,4,
4208,103_hr5245,q7,16441.0,4,
4209,103_hr3098,q7,16450.0,4,
4210,103_hr2455,q7,16453.0,4,
4211,103_s1909,q7,16457.0,4,
4212,103_hr1760,q7,16460.0,4,
4213,103_hr1727,q7,16467.0,4,
4214,103_s798,q7,16473.0,4,
4215,103_hr3390,q7,16474.0,4,
4216,103_hr1148,q7,16476.0,4,
4217,103_hr2449,q7,16477.0,4,
4218,103_s561,q7,16484.0,4,
4219,103_hr665,q7,16486.0,4,
4220,103_s1127,q7,16489.0,4,
4221,103_hr3981,q7,16494.0,4,
4222,103_hr1501,q7,16498.0,4,
4223,103_hr2244,q7,16514.0,4,
4224,103_hr3899,q7,16515.0,4,
4225,103_s1462,q7,16566.0,4,
4226,103_s892,q7,16587.0,4,
4227,103_s1944,q7,16593.0,4,
4228,103_s426,q7,16595.0,4,
4229,103_hr661,q7,16600.0,4,
4230,103_hr4120,q7,16601.0,4,
4231,103_hr3258,q7,16603.0,4,
4232,103_s1599,q7,16606.0,4,
4233,103_hr2888,q7,16609.0,4,
4234,103_hr1926,q7,16612.0,4,
4235,103_hr1829,q7,16613.0,4,
4236,103_hr544,q7,16615.0,4,
4237,103_s447,q7,16619.0,4,
4238,103_s869,q7,16621.0,4,
4239,103_hr4902,q7,16623.0,4,
4240,103_hr277,q7,16624.0,4,
4241,103_hr1019,q7,16631.0,4,
4242,103_hr405,q7,16633.0,4,
4243,103_s1138,q7,16634.0,4,
4244,103_hr4077,q7,16635.0,4,
4245,103_hr4184,q7,16638.0,4,
4246,103_hr4557,q7,16639.0,4,
4247,103_hr1438,q7,16641.0,4,
4248,103_hr4143,q7,16642.0,4,
4249,103_hr4828,q7,16644.0,4,
4250,103_s1571,q7,16645.0,4,
4251,103_hr3093,q7,16649.0,4,
4252,103_hr3912,q7,16652.0,4,
4253,103_s423,q7,16663.0,4,
4254,103_hr4653,q7,16683.0,4,
4255,103_hr1495,q7,16851.0,4,
4256,103_hr270,q7,16855.0,4,
4257,103_hr3575,q7,16859.0,4,
4258,103_s2416,q7,16862.0,4,
4259,103_hr2749,q7,16864.0,4,
4260,103_hr3993,q7,16870.0,4,
4261,103_hr2901,q7,16875.0,4,
4262,103_hr3335,q7,16884.0,4,
4263,103_hr2994,q7,16925.0,4,
4264,103_s557,q7,16926.0,4,
4265,103_hr3998,q7,16931.0,4,
4266,103_hr2174,q7,16933.0,4,
4267,103_hr4070,q7,16943.0,4,
4268,103_hr4185,q7,16945.0,4,
4269,103_s279,q7,16946.0,4,
4270,103_hr3268,q7,16952.0,4,
4271,103_s2443,q7,16953.0,4,
4272,103_s470,q7,16954.0,4,
4273,103_hr3464,q7,16968.0,4,
4274,103_hr762,q7,16969.0,4,
4275,103_s2362,q7,16991.0,4,
4276,103_hr2170,q7,16994.0,4,
4277,103_hr4695,q7,16995.0,4,
4278,103_hr4526,q7,16996.0,4,
4279,103_hr3184,q7,16999.0,4,
4280,103_hr3482,q7,17000.0,4,
4281,103_hr1497,q7,17009.0,4,
4282,103_hr1568,q7,17014.0,4,
4283,103_hr812,q7,17017.0,4,
4284,103_hr4220,q7,17039.0,4,
4285,103_s2493,q7,17048.0,4,
4286,103_s2450,q7,17060.0,4,
4287,103_s1616,q7,17063.0,4,
4288,103_hr1927,q7,17065.0,4,
4289,103_hr4254,q7,17072.0,4,
4290,103_s816,q7,17077.0,4,
4291,103_hr5307,q7,17078.0,4,
4292,103_hr2285,q7,17080.0,4,
4293,103_s1596,q7,17081.0,4,
4294,103_s899,q7,17083.0,4,
4295,103_s38,q7,17085.0,4,
4296,103_s2187,q7,17089.0,4,
4297,103_s1603,q7,17092.0,4,
4298,103_hr3245,q7,17093.0,4,
4299,103_hr3100,q7,17098.0,4,
4300,103_hr3160,q7,17099.0,4,
4301,103_s1841,q7,17105.0,4,
4302,103_s2267,q7,17108.0,4,
4303,103_s1655,q7,17109.0,4,
4304,103_hr1284,q7,17111.0,4,
4305,103_s415,q7,17112.0,4,
4306,103_hr50,q7,17113.0,4,
4307,103_s47,q7,17114.0,4,
4308,103_s2310,q7,17115.0,4,
4309,103_hr3941,q7,17116.0,4,
4310,103_s1816,q7,17117.0,4,
4311,103_hr3632,q7,17119.0,4,
4312,103_hr2082,q7,17121.0,4,
4313,103_hr2232,q7,17124.0,4,
4314,103_hr796,q7,17125.0,4,
4315,103_hr3416,q7,17126.0,4,
4316,103_s1589,q7,17127.0,4,
4317,103_hr4753,q7,17128.0,4,
4318,103_s485,q7,17138.0,4,
4319,103_hr1292,q7,17139.0,4,
4320,103_s1647,q7,17142.0,4,
4321,103_s1398,q7,17143.0,4,
4322,103_hr5146,q7,17144.0,4,
4323,103_s2158,q7,17147.0,4,
4324,103_s1011,q7,17150.0,4,
4325,103_hr3082,q7,17151.0,4,
4326,103_hr1175,q7,17154.0,4,
4327,103_s36,q7,17155.0,4,
4328,103_s653,q7,17156.0,4,
4329,103_s1158,q7,17157.0,4,
4330,103_hr4400,q7,17158.0,4,
4331,103_s2389,q7,17159.0,4,
4332,103_hr3350,q7,17160.0,4,
4333,103_s2547,q7,17163.0,4,
4334,103_s2522,q7,17164.0,4,
4335,103_s2399,q7,17165.0,4,
4336,103_hr4758,q7,17166.0,4,
4337,103_s1890,q7,17168.0,4,
4338,103_hr2819,q7,17171.0,4,
4339,103_hr5076,q7,17173.0,4,
4340,103_s2463,q7,17174.0,4,
4341,103_s2381,q7,17175.0,4,
4342,103_s1987,q7,17177.0,4,
4343,103_hr3162,q7,17178.0,4,
4344,103_hr2956,q7,17179.0,4,
4345,103_s86,q7,17182.0,4,
4346,103_hr3037,q7,17183.0,4,
4347,103_s246,q7,17184.0,4,
4348,103_s2371,q7,17187.0,4,
4349,103_s2364,q7,17188.0,4,
4350,103_s2127,q7,17190.0,4,
4351,103_s1463,q7,17192.0,4,
4352,103_s1630,q7,17193.0,4,
4353,103_hr2067,q7,17195.0,4,
4354,103_hr908,q7,17197.0,4,
4355,103_hr1873,q7,17199.0,4,
4356,103_hr3365,q7,17201.0,4,
4357,103_hr5139,q7,17203.0,4,
4358,103_s1413,q7,17204.0,4,
4359,103_s1269,q7,17205.0,4,
4360,103_hr4112,q7,17207.0,4,
4361,103_hr2580,q7,17208.0,4,
4362,103_hr3610,q7,17209.0,4,
4363,103_hr5199,q7,17213.0,4,
4364,103_hr4163,q7,17214.0,4,
4365,103_hr4587,q7,17215.0,4,
4366,103_hr3728,q7,17216.0,4,
4367,103_hr1918,q7,17218.0,4,
4368,103_s613,q7,17219.0,4,
4369,103_s420,q7,17220.0,4,
4370,103_hr671,q7,17221.0,4,
4371,103_hr3545,q7,17229.0,4,
4372,103_hr4891,q7,17230.0,4,
4373,103_hr4105,q7,17233.0,4,
4374,103_hr3547,q7,17236.0,4,
4375,103_s1663,q7,17237.0,4,
4376,103_s1566,q7,17238.0,4,
4377,103_s667,q7,17239.0,4,
4378,103_hr1448,q7,17240.0,4,
4379,103_hr5143,q7,17242.0,4,
4380,103_hr2535,q7,17243.0,4,
4381,103_hr5179,q7,17245.0,4,
4382,103_hr4999,q7,17246.0,4,
4383,103_hr4894,q7,17248.0,4,
4384,103_s2027,q7,17251.0,4,
4385,103_hr3706,q7,17252.0,4,
4386,103_hr3058,q7,17255.0,4,
4387,103_hr522,q7,17256.0,4,
4388,103_hr656,q7,17257.0,4,
4389,103_hr4018,q7,17258.0,4,
4390,103_hr1078,q7,17264.0,4,
4391,103_hr811,q7,17268.0,4,
4392,103_s1640,q7,17269.0,4,
4393,103_hr3460,q7,17274.0,4,
4394,103_hr1355,q7,17275.0,4,
4395,103_s825,q7,17277.0,4,
4396,103_s1231,q7,17280.0,4,
4397,103_hr4074,q7,17289.0,4,
4398,103_hr4230,q7,17292.0,4,
4399,103_hr4533,q7,17293.0,4,
4400,103_hr5030,q7,17302.0,4,
4401,103_hr2919,q7,17307.0,4,
4402,103_s1926,q7,17308.0,4,
4403,103_hr2689,q7,17309.0,4,
4404,103_hr3694,q7,17315.0,4,
4405,103_s2266,q7,17316.0,4,
4406,103_hr868,q7,17323.0,4,
4407,103_hr4522,q7,17325.0,4,
4408,103_s1991,q7,17327.0,4,
4409,103_hr4263,q7,17329.0,4,
4410,103_hr2134,q7,17331.0,4,
4411,103_hr4545,q7,17336.0,4,
4412,103_hr3300,q7,17338.0,4,
4413,103_hr5034,q7,17342.0,4,
4414,103_hr3313,q7,17347.0,4,
4415,103_hr5246,q7,17348.0,4,
4416,103_s2170,q7,17360.0,4,
4417,103_hr4590,q7,17362.0,4,
4418,103_hr3342,q7,17370.0,4,
4419,103_hr3161,q7,17374.0,4,
4420,103_hr1268,q7,17383.0,4,
4421,103_s636,q7,17397.0,4,
4422,107_hr74,q7,17518.0,4,
4423,107_hr3579,q7,17533.0,4,
4424,107_hr537,q7,17534.0,4,
4425,107_s156,q7,17542.0,4,
4426,107_s2717,q7,17554.0,4,
4427,107_s146,q7,17557.0,4,
4428,107_hr5536,q7,17558.0,4,
4429,107_s625,q7,17560.0,4,
4430,107_hr3409,q7,17562.0,4,
4431,107_hr1533,q7,17565.0,4,
4432,107_hr2874,q7,17572.0,4,
4433,107_s2917,q7,17579.0,4,
4434,107_s1509,q7,17580.0,4,
4435,107_hr534,q7,17597.0,4,
4436,107_hr5397,q7,17601.0,4,
4437,107_hr2580,q7,17609.0,4,
4438,107_s166,q7,17618.0,4,
4439,107_s3140,q7,17619.0,4,
4440,107_s2090,q7,17620.0,4,
4441,107_hr1455,q7,17628.0,4,
4442,107_hr2699,q7,17631.0,4,
4443,107_s317,q7,17634.0,4,
4444,107_s3096,q7,17637.0,4,
4445,107_hr2009,q7,17639.0,4,
4446,107_s1830,q7,17647.0,4,
4447,107_hr5243,q7,17650.0,4,
4448,107_s1787,q7,17656.0,4,
4449,107_hr1226,q7,17658.0,4,
4450,107_s1568,q7,17659.0,4,
4451,107_s2791,q7,17662.0,4,
4452,107_hr3191,q7,17663.0,4,
4453,107_hr3662,q7,17665.0,4,
4454,107_hr3244,q7,17673.0,4,
4455,107_hr5556,q7,17674.0,4,
4456,107_s440,q7,17682.0,4,
4457,107_hr2579,q7,17686.0,4,
4458,107_hr3289,q7,17692.0,4,
4459,107_hr3069,q7,17693.0,4,
4460,107_hr993,q7,17696.0,4,
4461,107_hr1812,q7,17702.0,4,
4462,107_s1868,q7,17704.0,4,
4463,107_hr1348,q7,17709.0,4,
4464,107_hr2121,q7,17718.0,4,
4465,107_hr1397,q7,17720.0,4,
4466,107_hr5531,q7,17727.0,4,
4467,107_s1775,q7,17730.0,4,
4468,107_hr3782,q7,17734.0,4,
4469,107_hr3161,q7,17735.0,4,
4470,107_hr2915,q7,17736.0,4,
4471,107_hr2795,q7,17740.0,5,
4472,107_hr70,q7,17744.0,5,
4473,107_hr225,q7,17762.0,5,
4474,107_s610,q7,17766.0,5,
4475,107_hr911,q7,17769.0,5,
4476,107_hr4746,q7,17781.0,5,
4477,107_s1452,q7,17782.0,5,
4478,107_s1528,q7,17784.0,5,
4479,107_s160,q7,17787.0,5,
4480,107_hr3491,q7,17789.0,5,
4481,107_s1874,q7,17791.0,5,
4482,107_s1174,q7,17799.0,5,
4483,107_hr3053,q7,17801.0,5,
4484,107_hr4193,q7,17805.0,5,
4485,107_hr1896,q7,17809.0,5,
4486,107_s1518,q7,17813.0,5,
4487,107_s767,q7,17831.0,5,
4488,107_s1905,q7,17838.0,5,
4489,107_hr899,q7,17840.0,5,
4490,107_hr4513,q7,17844.0,5,
4491,107_hr2898,q7,17845.0,5,
4492,107_hr307,q7,17846.0,5,
4493,107_s2238,q7,17853.0,5,
4494,107_s180,q7,17855.0,5,
4495,107_s480,q7,17865.0,5,
4496,107_s338,q7,17866.0,5,
4497,107_s2541,q7,17867.0,5,
4498,107_hr1501,q7,17869.0,5,
4499,107_hr641,q7,17870.0,5,
4500,107_hr503,q7,17886.0,5,
4501,107_s1550,q7,17893.0,5,
4502,107_s2826,q7,17894.0,5,
4503,107_s2203,q7,17921.0,5,
4504,107_hr5588,q7,17930.0,5,
4505,107_hr103,q7,17931.0,5,
4506,107_s417,q7,17932.0,5,
4507,107_s1391,q7,17940.0,5,
4508,107_s1996,q7,17944.0,5,
4509,107_hr1221,q7,17948.0,5,
4510,107_s395,q7,17952.0,5,
4511,107_s656,q7,17954.0,5,
4512,107_hr3975,q7,17955.0,5,
4513,107_hr1984,q7,17958.0,5,
4514,107_hr1563,q7,17961.0,5,
4515,107_hr742,q7,17963.0,5,
4516,107_hr696,q7,17964.0,5,
4517,107_hr1918,q7,17965.0,5,
4518,107_hr1582,q7,17971.0,5,
4519,107_hr1795,q7,17972.0,5,
4520,107_hr1844,q7,17973.0,5,
4521,107_hr5619,q7,17975.0,5,
4522,107_hr4864,q7,17976.0,5,
4523,107_hr1508,q7,17981.0,5,
4524,107_s952,q7,17982.0,5,
4525,107_s1120,q7,17983.0,5,
4526,107_hr2715,q7,17984.0,5,
4527,107_hr2693,q7,17985.0,5,
4528,107_hr5057,q7,17986.0,5,
4529,107_hr2920,q7,17990.0,5,
4530,107_hr1103,q7,17994.0,5,
4531,107_s620,q7,17995.0,5,
4532,107_s316,q7,17996.0,5,
4533,107_hr3833,q7,17997.0,5,
4534,107_hr75,q7,17998.0,5,
4535,107_hr2922,q7,17999.0,5,
4536,107_hr663,q7,18002.0,5,
4537,107_hr502,q7,18004.0,5,
4538,107_hr4032,q7,18007.0,5,
4539,107_s2236,q7,18008.0,5,
4540,107_hr5138,q7,18009.0,5,
4541,107_hr3515,q7,18011.0,5,
4542,107_hr654,q7,18012.0,5,
4543,107_hr4035,q7,18016.0,5,
4544,107_hr421,q7,18018.0,5,
4545,107_hr5071,q7,18024.0,5,
4546,107_hr2571,q7,18025.0,5,
4547,107_hr4098,q7,18028.0,5,
4548,107_s2537,q7,18029.0,5,
4549,107_hr2717,q7,18098.0,5,
4550,107_s2559,q7,18168.0,5,
4551,107_hr2472,q7,18199.0,5,
4552,107_s1581,q7,18212.0,5,
4553,107_s1604,q7,18220.0,5,
4554,107_hr1223,q7,18227.0,5,
4555,107_hr655,q7,18228.0,5,
4556,107_hr1292,q7,18234.0,5,
4557,107_hr5176,q7,18249.0,5,
4558,107_hr5474,q7,18267.0,5,
4559,107_hr3514,q7,18279.0,5,
4560,107_hr3483,q7,18280.0,5,
4561,107_hr2930,q7,18281.0,5,
4562,107_hr4976,q7,18282.0,5,
4563,107_s435,q7,18286.0,5,
4564,107_hr5313,q7,18293.0,5,
4565,107_s1315,q7,18295.0,5,
4566,107_s1862,q7,18297.0,5,
4567,107_hr4089,q7,18299.0,5,
4568,107_s1444,q7,18327.0,5,
4569,107_hr1017,q7,18330.0,5,
4570,107_hr3091,q7,18332.0,5,
4571,107_hr2146,q7,18343.0,5,
4572,107_s2204,q7,18344.0,5,
4573,107_hr233,q7,18349.0,5,
4574,107_hr3074,q7,18369.0,5,
4575,107_hr3026,q7,18370.0,5,
4576,107_hr138,q7,18372.0,5,
4577,107_s2723,q7,18375.0,5,
4578,107_s2329,q7,18387.0,5,
4579,107_s553,q7,18388.0,5,
4580,107_s371,q7,18389.0,5,
4581,107_hr5254,q7,18394.0,5,
4582,107_hr3335,q7,18395.0,5,
4583,107_s2647,q7,18432.0,5,
4584,107_s3027,q7,18436.0,5,
4585,107_hr1338,q7,18440.0,5,
4586,107_hr2574,q7,18449.0,5,
4587,107_hr1158,q7,18498.0,5,
4588,107_s2982,q7,18499.0,5,
4589,107_hr4647,q7,18500.0,5,
4590,107_hr3627,q7,18502.0,5,
4591,107_s2002,q7,18503.0,5,
4592,107_hr3378,q7,18504.0,5,
4593,107_s1154,q7,18507.0,5,
4594,107_hr3342,q7,18516.0,5,
4595,107_hr3825,q7,18558.0,5,
4596,107_s1529,q7,18565.0,5,
4597,107_hr5118,q7,18606.0,5,
4598,107_hr4916,q7,18608.0,5,
4599,107_hr3408,q7,18612.0,5,
4600,107_s244,q7,18616.0,5,
4601,107_s3006,q7,18653.0,5,
4602,107_s2530,q7,18655.0,5,
4603,107_hr3633,q7,18658.0,5,
4604,107_hr3552,q7,18660.0,5,
4605,107_hr4777,q7,18663.0,5,
4606,107_hr4548,q7,18664.0,5,
4607,107_hr2916,q7,18686.0,5,
4608,107_s2442,q7,18696.0,5,
4609,107_hr5715,q7,18705.0,5,
4610,107_hr3500,q7,18717.0,5,
4611,107_s1548,q7,18722.0,5,
4612,107_hr977,q7,18730.0,5,
4613,107_hr614,q7,18735.0,5,
4614,107_s79,q7,18736.0,5,
4615,107_s2214,q7,18739.0,5,
4616,107_hr3456,q7,18740.0,5,
4617,107_hr1014,q7,18741.0,5,
4618,107_s1515,q7,18757.0,5,
4619,107_hr1644,q7,18764.0,5,
4620,107_s1534,q7,18765.0,5,
4621,107_hr4655,q7,18766.0,5,
4622,107_s1937,q7,18767.0,5,
4623,107_s1900,q7,18768.0,5,
4624,107_hr2999,q7,18769.0,5,
4625,107_hr3429,q7,18771.0,5,
4626,107_hr620,q7,18772.0,5,
4627,107_hr87,q7,18773.0,5,
4628,107_hr5712,q7,18774.0,5,
4629,107_s2956,q7,18777.0,5,
4630,107_s2915,q7,18778.0,5,
4631,107_s2765,q7,18780.0,5,
4632,107_s2716,q7,18784.0,5,
4633,107_s2115,q7,18790.0,5,
4634,107_hr3743,q7,18796.0,5,
4635,107_s1733,q7,18800.0,5,
4636,107_s1685,q7,18802.0,5,
4637,107_s1508,q7,18805.0,5,
4638,107_hr2655,q7,18811.0,5,
4639,107_s988,q7,18816.0,5,
4640,107_s374,q7,18820.0,5,
4641,107_hr305,q7,18823.0,5,
4642,107_s1351,q7,18827.0,5,
4643,107_s1295,q7,18828.0,5,
4644,107_s2896,q7,18829.0,5,
4645,107_hr2435,q7,18832.0,5,
4646,107_s2089,q7,18834.0,5,
4647,107_s2805,q7,18842.0,5,
4648,107_s2684,q7,18843.0,5,
4649,107_hr4913,q7,18844.0,5,
4650,107_hr3721,q7,18852.0,5,
4651,107_s1933,q7,18855.0,5,
4652,107_hr3549,q7,18861.0,5,
4653,107_s1480,q7,18871.0,5,
4654,107_s1437,q7,18875.0,5,
4655,107_hr2210,q7,18877.0,5,
4656,107_s1283,q7,18879.0,5,
4657,107_s1276,q7,18880.0,5,
4658,107_hr1625,q7,18883.0,5,
4659,107_s201,q7,18888.0,5,
4660,107_s528,q7,18889.0,5,
4661,107_hr473,q7,18890.0,5,
4662,107_s241,q7,18892.0,5,
4663,107_s231,q7,18893.0,5,
4664,107_hr5326,q7,18894.0,5,
4665,107_hr3639,q7,18898.0,5,
4666,107_s1074,q7,18899.0,5,
4667,107_s436,q7,18900.0,5,
4668,107_hr5164,q7,18902.0,5,
4669,107_hr938,q7,18906.0,5,
4670,107_s2774,q7,18913.0,5,
4671,107_s2746,q7,18914.0,5,
4672,107_s1586,q7,18916.0,5,
4673,107_s2546,q7,18917.0,5,
4674,107_s2500,q7,18920.0,5,
4675,107_s2459,q7,18921.0,5,
4676,107_s2426,q7,18922.0,5,
4677,107_s2056,q7,18924.0,5,
4678,107_hr2512,q7,18925.0,5,
4679,107_s1935,q7,18926.0,5,
4680,107_s1563,q7,18930.0,5,
4681,107_hr3112,q7,18933.0,5,
4682,107_s799,q7,18934.0,5,
4683,107_s1461,q7,18936.0,5,
4684,107_hr2273,q7,18941.0,5,
4685,107_s1164,q7,18942.0,5,
4686,107_hr2136,q7,18943.0,5,
4687,107_s600,q7,18951.0,5,
4688,107_hr864,q7,18953.0,5,
4689,107_s1837,q7,18960.0,5,
4690,107_s1661,q7,18961.0,5,
4691,107_hr931,q7,18967.0,5,
4692,107_hr5650,q7,18969.0,5,
4693,107_hr5159,q7,18974.0,5,
4694,107_hr4767,q7,18977.0,5,
4695,107_hr4723,q7,18978.0,5,
4696,107_hr4629,q7,18981.0,5,
4697,107_hr3568,q7,18984.0,5,
4698,107_s1758,q7,18985.0,5,
4699,107_s1735,q7,18986.0,5,
4700,107_s1078,q7,18991.0,5,
4701,107_s869,q7,18993.0,5,
4702,107_s118,q7,18997.0,5,
4703,107_s2633,q7,18999.0,5,
4704,107_s2846,q7,19000.0,5,
4705,107_hr5264,q7,19001.0,5,
4706,107_s3073,q7,19008.0,5,
4707,107_s1739,q7,19014.0,5,
4708,107_hr5292,q7,19016.0,5,
4709,107_hr5023,q7,19017.0,5,
4710,107_s2439,q7,19020.0,5,
4711,107_s2066,q7,19022.0,5,
4712,107_hr3829,q7,19023.0,5,
4713,107_hr3070,q7,19024.0,5,
4714,107_hr3505,q7,19026.0,5,
4715,107_s1578,q7,19030.0,5,
4716,107_s1466,q7,19031.0,5,
4717,107_s1258,q7,19032.0,5,
4718,107_s1208,q7,19033.0,5,
4719,107_hr1854,q7,19034.0,5,
4720,107_hr2172,q7,19035.0,5,
4721,107_hr1807,q7,19037.0,5,
4722,107_s376,q7,19040.0,5,
4723,107_s342,q7,19041.0,5,
4724,107_s154,q7,19042.0,5,
4725,107_hr5543,q7,19051.0,5,
4726,107_hr5461,q7,19053.0,5,
4727,107_s2887,q7,19056.0,5,
4728,107_hr4781,q7,19057.0,5,
4729,107_s2748,q7,19059.0,5,
4730,107_hr4960,q7,19061.0,5,
4731,107_hr3122,q7,19066.0,5,
4732,107_s1706,q7,19069.0,5,
4733,107_hr1519,q7,19084.0,5,
4734,107_hr499,q7,19086.0,5,
4735,107_s197,q7,19087.0,5,
4736,107_hr3285,q7,19092.0,5,
4737,107_hr5748,q7,19095.0,5,
4738,107_s2136,q7,19100.0,5,
4739,107_hr5073,q7,19101.0,5,
4740,107_hr3677,q7,19103.0,5,
4741,107_s2210,q7,19104.0,5,
4742,107_s1608,q7,19106.0,5,
4743,107_s1780,q7,19109.0,5,
4744,107_hr3293,q7,19110.0,5,
4745,107_s1720,q7,19111.0,5,
4746,107_s1565,q7,19113.0,5,
4747,107_hr2523,q7,19114.0,5,
4748,107_hr1910,q7,19115.0,5,
4749,107_s961,q7,19116.0,5,
4750,107_s808,q7,19118.0,5,
4751,107_hr820,q7,19119.0,5,
4752,107_s695,q7,19120.0,5,
4753,107_hr466,q7,19121.0,5,
4754,107_hr5503,q7,19126.0,5,
4755,107_hr5155,q7,19128.0,5,
4756,107_s2750,q7,19129.0,5,
4757,107_hr5003,q7,19130.0,5,
4758,107_hr4010,q7,19133.0,5,
4759,107_hr3701,q7,19134.0,5,
4760,107_s2425,q7,19135.0,5,
4761,107_hr3617,q7,19139.0,5,
4762,107_s1541,q7,19140.0,5,
4763,107_s1729,q7,19141.0,5,
4764,107_s1828,q7,19142.0,5,
4765,107_hr2988,q7,19143.0,5,
4766,107_hr3011,q7,19144.0,5,
4767,107_hr2897,q7,19145.0,5,
4768,107_hr2252,q7,19150.0,5,
4769,107_hr1128,q7,19153.0,5,
4770,107_hr44,q7,19154.0,5,
4771,107_hr5352,q7,19159.0,5,
4772,107_hr5135,q7,19165.0,5,
4773,107_hr4990,q7,19168.0,5,
4774,107_hr4694,q7,19169.0,5,
4775,107_hr4037,q7,19170.0,5,
4776,107_s2219,q7,19171.0,5,
4777,107_s2194,q7,19173.0,5,
4778,107_hr4169,q7,19174.0,5,
4779,107_hr3808,q7,19175.0,5,
4780,107_s1951,q7,19176.0,5,
4781,107_hr3531,q7,19177.0,5,
4782,107_hr3084,q7,19179.0,5,
4783,107_hr3286,q7,19181.0,5,
4784,107_s1676,q7,19182.0,5,
4785,107_s1617,q7,19184.0,5,
4786,107_s1587,q7,19185.0,5,
4787,107_s1574,q7,19187.0,5,
4788,107_hr2993,q7,19189.0,5,
4789,107_s1409,q7,19191.0,5,
4790,107_hr2333,q7,19193.0,5,
4791,107_s1093,q7,19194.0,5,
4792,107_hr1387,q7,19198.0,5,
4793,107_hr1478,q7,19199.0,5,
4794,107_hr702,q7,19201.0,5,
4795,107_s169,q7,19202.0,5,
4796,107_hr3375,q7,19209.0,5,
4797,107_hr2155,q7,19214.0,5,
4798,107_hr5637,q7,19216.0,5,
4799,107_hr3929,q7,19217.0,5,
4800,107_hr5441,q7,19220.0,5,
4801,107_hr5268,q7,19221.0,5,
4802,107_hr4633,q7,19223.0,5,
4803,107_s2532,q7,19225.0,5,
4804,107_s2496,q7,19227.0,5,
4805,107_s2476,q7,19229.0,5,
4806,107_s2268,q7,19231.0,5,
4807,107_s2067,q7,19233.0,5,
4808,107_s2061,q7,19234.0,5,
4809,107_s2027,q7,19235.0,5,
4810,107_hr3045,q7,19236.0,5,
4811,107_s1985,q7,19237.0,5,
4812,107_s1744,q7,19240.0,5,
4813,107_s1539,q7,19243.0,5,
4814,107_s1520,q7,19244.0,5,
4815,107_hr3049,q7,19245.0,5,
4816,107_s1502,q7,19246.0,5,
4817,107_s1100,q7,19247.0,5,
4818,107_hr2113,q7,19248.0,5,
4819,107_hr1948,q7,19249.0,5,
4820,107_hr1594,q7,19251.0,5,
4821,107_hr823,q7,19252.0,5,
4822,107_hr4678,q7,19255.0,5,
4823,107_hr5169,q7,19258.0,5,
4824,107_hr3992,q7,19260.0,5,
4825,107_hr577,q7,19263.0,5,
4826,107_hr4626,q7,19265.0,5,
4827,107_hr4593,q7,19267.0,5,
4828,107_s2137,q7,19268.0,5,
4829,107_hr3566,q7,19272.0,5,
4830,107_hr3413,q7,19273.0,5,
4831,107_s1519,q7,19274.0,5,
4832,107_hr2417,q7,19277.0,5,
4833,107_hr3022,q7,19278.0,5,
4834,107_hr3007,q7,19280.0,5,
4835,107_s1359,q7,19283.0,5,
4836,107_s186,q7,19285.0,5,
4837,107_hr1997,q7,19287.0,5,
4838,107_s787,q7,19288.0,5,
4839,107_hr352,q7,19289.0,5,
4840,107_hr809,q7,19298.0,5,
4841,107_hr5056,q7,19300.0,5,
4842,107_s2554,q7,19301.0,5,
4843,107_hr5018,q7,19303.0,5,
4844,107_hr4894,q7,19304.0,5,
4845,107_hr4524,q7,19305.0,5,
4846,107_s1532,q7,19311.0,5,
4847,107_hr2830,q7,19312.0,5,
4848,107_hr2498,q7,19313.0,5,
4849,107_hr2258,q7,19315.0,5,
4850,107_hr970,q7,19322.0,5,
4851,107_hr1043,q7,19323.0,5,
4852,107_hr3160,q7,19326.0,5,
4853,107_s2215,q7,19340.0,5,
4854,107_hr2755,q7,19342.0,5,
4855,107_hr3178,q7,19345.0,5,
4856,107_hr5091,q7,19365.0,5,
4857,107_hr4693,q7,19367.0,5,
4858,107_hr4614,q7,19369.0,5,
4859,107_hr2925,q7,19374.0,5,
4860,107_hr2239,q7,19377.0,5,
4861,107_hr2103,q7,19379.0,5,
4862,107_s39,q7,19380.0,5,
4863,107_hr5557,q7,19385.0,5,
4864,107_hr2154,q7,19394.0,5,
4865,107_hr1699,q7,19398.0,5,
4866,107_hr476,q7,19400.0,5,
4867,107_s1370,q7,19406.0,5,
4868,107_hr700,q7,19419.0,5,
4869,107_hr3917,q7,19443.0,5,
4870,107_hr3086,q7,19457.0,5,
4871,107_hr2661,q7,19459.0,5,
4872,107_s2037,q7,19470.0,5,
4873,107_hr4940,q7,19473.0,5,
4874,107_hr918,q7,19502.0,5,
4875,107_hr4483,q7,19509.0,5,
4876,107_hr3054,q7,19516.0,5,
4877,107_hr2722,q7,19518.0,5,
4878,107_hr397,q7,19522.0,5,
4879,107_s494,q7,19528.0,5,
4880,107_s1196,q7,19537.0,5,
4881,107_hr4687,q7,19577.0,5,
4882,106_s1406,q7,19707.0,5,
